	id	username	name	user_followers_count	user_listed_count
2081	1520364507654201348	H2O2O2X	H2O	29	0
2082	1520364379513909248	rooronazoro	puella🐼kangen win🐻	536	10
2083	1520364233329975297	WeirdBean	Weird Bean	1394	47
2084	1520364110437060608	AllGba	Den 🟣 PlayAllGBAGames	25	1
2085	1520364030103236608	jwoyvi	navya on ts.	4812	14
2086	1520363546604843009	binamasa	Bina	210	0
2087	1520363378425880576	AyoubSamurai	samurai ayoub	0	0
2088	1520363303662497797	bruceanderson	Bruce Anderson	41144	467
2089	1520363301288525824	DarlingNikkiBlu	Diana Prince	1832	58
2090	1520363000288661504	otvnews	OTV	1055184	405
2091	1520362996953845760	and_ri88	AndRieg0 BitShiba🌟	504	7
2092	1520362894495342592	Rana17772397	Rana	24	0
2093	1520362536796708864	0xnxxcityx	freetag88	83	0
2094	1520362508661497857	AcommonBANARASi	ViKAS S. MAHESHWARi  |विकास सवि माहेश्वरी|	133	0
2095	1520361745398697985	S_Rwakoojo	✳️ Rwakoojo Sam✳️	1097	2
2096	1520361643389108227	chicken_muscles	Mr_chicken_muscles	6	0
2097	1520361502146019328	SamNick51199434	Kaya Kamal	5	0
2098	1520361314601750528	sobaatpickaw	yves free tag 🌟 pickaw pick me	113	0
2099	1520361289054310400	Chincha174	Kevin	12	0
2100	1520361019750555648	jkbigwins	⋆	324	1
2101	1520361010405773313	jaymadethat	Jay Made That	310	0
2102	1520360815697838082	saalooki	TRKreza	2	0
2103	1520360693253701632	Rohitashtiwari0	rohitash tiwari	0	0
2104	1520360580300738560	EtimesM	ETimes Media	137	1
2105	1520360374671126528	Pranaffff	BlackSuperman 🍥	213	2
2106	1520360238649593859	Ocymichael2	Ocymichael	336	0
2107	1520360206055710721	Brioneja	Jose A. Briones	3557	658
2108	1520360044189081601	NoMoreBiden	Briguy	6	0
2109	1520359955101978624	beybeeh_	upin ⍤ 😭	1729	9
2110	1520359797354340352	Telos52	Kevin	68	1
2111	1520359766995836928	IgNazee	Ig Nazee	16	0
2112	1520359651157880833	ShwetaSTikoo	Shweta	756	246
2113	1520359309221191680	cronored7	Crono Von Bankin	80	6
2114	1520359224781410304	albcolin	AlbertoCo	37	0
2115	1520359137757986816	Khanza_bigwin	Khanza	543	1
2116	1520359134658408448	vamiqiqbal4	Iqbal vamiq	33	5
2117	1520359105281503232	urLIFEwillBLOOM	ImagineLOVE💙; #TeamPelosi; 🆘;💙 NOT ❌; I 💙 USA🇺🇸	11620	4
2118	1520359099833012225	LoveWorksDotCom	LoveWorks®	12908	21
2119	1520359056841777153	fflixe__	𝐞𝐥⁷ 🪃	232	12
2120	1520359055205683201	honeybutterkoko	bing bong cutie 💫	803	0
2121	1520358881146195968	tanay_1404	Tanay	24	0
2122	1520358849064374272	ValuedPost	ValuedPost	2	0
2123	1520358831393443841	gg2net	Garavi Gujarat	497	7
2124	1520358633443364869	GhostTV64655312	Ghost TV	15	1
2125	1520358428203442177	MaddiiinBoss	MaddiiinBoss	72	4
2126	1520358284808626178	Gyrhead_Sons	Gyrhead 🇺🇦	512	16
2127	1520358251300532224	SCCryptoReport	CryptoReport	24	7
2128	1520357737720205313	wowitdigital	WOWIT Digital	233	0
2129	1520357714798415873	warahelszx	pst wins	1161	2
2130	1520357623778152448	Smtweeting22	M S	0	0
2131	1520357584322113536	LunaaIRL_	Lunaa	37	1
2132	1520357484153610241	deepakdjc	Deeppak Jaggi)	6	0
2133	1520357457352089600	MeckyKaloka	Profesa Jay 🙏	887	1
2134	1520357095673016320	mo_onbbyu	🔮🍀Clover🍀🔮	150	8
2135	1520356982070202368	fixeydwin	nana | freetag.	169	0
2136	1520356941431816193	ayoubeppii	ayoubeppii	5	0
2137	1520356884674277376	IAmBiswadeb	Biswadeb Mukherjee	185	2
2138	1520356792643239936	Aaron_S_P	Aaron	7	0
2139	1520356183827267584	38navydark	Solas	2	1
2140	1520356039765688320	straubewyies	sha free tag - di fb pelan pelan	176	0
2141	1520355972111208448	dhanyarajendran	Dhanya Rajendran	318745	1167
2142	1520355964054089728	Omar46494508	Omar	85	0
2144	1520355700731686913	vishnu_ganesha	Vishnu Ganesha	10	0
2145	1520355689427656704	smthariq	Mohammed Thariq	94	0
2148	1520355618418159616	Kushagra4213	Kushagra Sachdeva	31	1
2149	1520355474167808002	andrea95115861	Andrea Fennesz	1881	11
2150	1520355217979711488	MaryNesham	Mary Ellen Nesham	3617	51
2151	1520355146815123456	chemsbigwin	F	30	0
2152	1520355079806722049	LeMysterieuxNFT	Le Mystérieux Étranger	37	1
2153	1520355031278821376	vinhbl	Murdo MacGillivray	93	1
2154	1520354927930789888	LAMEBIGWIN	🏆LAMEBOREDGHINI🏆	21	0
2155	1520354921585188866	bowleddotio	bowled.io	8642	2
2156	1520354846225969152	AbdulkadirKab13	Abdulkadir Kabir🇳🇬	270	0
2157	1520354803976658945	BaileyPittipat	k.m. munro	4788	150
2158	1520354732459634688	CraigRozniecki	Craig Rozniecki	125325	518
2159	1520354525634195456	imRavikantYadav	Ravikant Yadav	927	1
2160	1520354214802771973	HalfPintGames	Half Pint	333	15
2161	1520353976469753856	mutha0_0yuham	imYuham.M	0	0
2162	1520353901295411200	CorinaVasilopou	Corina Vasilopoulou	14217	311
2163	1520353764829503489	amraniadam17	amraniadam	7	0
2164	1520353238666555392	DevendraParit	Devendra Parit	2	0
2165	1520352980100579328	aunty_fem	Aunty Fem	165	8
2166	1520352944129929216	GenericIPguy	Sandeep K. Rathod	994	8
2167	1520352915604393985	maywithwins	pick #quint #bull_bnb🇵🇭	27	0
2168	1520352800592388097	RadhikaLal3	Radhika	12	0
2169	1520352740479672320	Anish261098	Anish Wadhwa	1	0
2170	1520352694334267393	ReadSelective	Read SELECTIVE	75	3
2171	1520352670808424448	Waranggono666	S̶o̶b̶r̶e̶n̶g̶ ̶A̶n̶t̶a̶g̶o̶n̶i̶s̶	1124	4
2172	1520352611618246656	massimopoli	Massimo Poli	1282	39
2173	1520351852008972290	Shaddy04347019	Shaddy	6	0
2174	1520351762015997952	Tiger86868377	Tiger	28	1
2175	1520351253640871936	JoshPNamm	Josh Namm	3884	840
2176	1520351249488617473	De_Li_Yang	DeLi	2121	8
2177	1520351116076236800	William1794267	William Hodling	558	12
2178	1520351071041998849	5SecondsOfSummo	5SOS Summer Free DMs	12306	30
2179	1520350998128381954	jaemcity_Lorrie	Lorrie	20	0
2180	1520350941010366466	Dreamilyyours	narks	52	0
2181	1520350922085306368	_Yukiwons2022	yuki_ishii14	194	3
2182	1520350755579777027	B19B19WINWIN777	akun #quint #bull_bnb	25	0
2183	1520350558174924800	Niastewarts3	nia	5166	21
2184	1520350161473519617	uradiosam	Uradio	0	0
2185	1520350111812837376	Christo45046444	ChristopherPatterson	1710	226
2186	1520349837438332929	AsiaLocks	Asia Locks	1	0
2187	1520349815703760898	jimnxchi_	minie 🐣 freetag!	671	7
2188	1520349759437152256	mahmudhasarifat	Mahmudul Hasan Rifat	14	0
2189	1520349717007245313	saadharan_ladka	JEET	13052	9
2190	1520349587524886528	Siomails	siomai	262	4
2191	1520349473070792706	BIOLAOLATUNDE	BIOLA OLATUNDE	113	2
2192	1520349430762848257	Insideforwalls	James Madison🇷🇺	75	0
2193	1520349387863568385	codr_d	ٰ	42	0
2194	1520349375817465857	GabrielRuz_	Gabriel Ruz	169	0
2195	1520349278224277505	Maveric55602697	Maverick	54	1
2196	1520349142693728256	tabung_LPG	wisnu	91	0
2197	1520348912808120320	vasu_jaitly	Vasu Jaitly	4	0
2198	1520348783582015488	TheSummerNews2	The Summer News	2556	0
2199	1520348722147708928	maxbigwin	nis freetag	343	2
2200	1520348440835756033	WinaSiti_	Wina 🌹🍀	119	0
2201	1520348426768158721	yanzabet	YannisZ	1338	42
2202	1520348397663830018	MitchP51D	No Jabs	48	0
2203	1520348335676211201	chimawiix	Chimaobi wisdom	341	1
2204	1520348248958914560	Unaa1998	Una 🍀💚	4421	6
2205	1520347855096926208	0M0RF1A	ju	367	0
2206	1520347821496541184	RainbowWalker22	le miel . . • ☆ . ° .• °:. *₊ ° . ☆x	91	2
2207	1520347711689707520	KIZO_LFG	KIZZODAN	23	0
2208	1520347472136224771	NickkSavage	Nickk Savage	3	0
2209	1520347209656582145	Mwaikange1	Mwaikange	191	2
2210	1520347118967443459	ElonidasX42069	Read 7h1r733n	95	0
2211	1520347115578597377	RahulSham7	Rahul Sham	0	0
2212	1520347079289286656	THiiiNKiiiNG	Tim Hopkirk	294	5
2213	1520347002592243712	Jhamiu6	NFTShillerr	17	4
2214	1520346542766723074	qichahuang	҂🌸 ᴿⁱⁿⁱ₀₃ℓ	1707	56
2215	1520345920302620673	ByunByunByun___	0xBaekh💌	32	0
2216	1520345587438084096	elijahismyjboy	yelle | #IpanaloNa10To 💗🌸🌷	586	10
2217	1520345533046480896	TheoAkugre	Theophilus Akugre	364	0
2218	1520345284240625664	WangiuWang888	MARCOBOLOS 🍭	180	5
2219	1520345270919352323	mazgazi	MazGazi.eth	1075	13
2220	1520345157681713153	ivyasaa	iVyasa	129	3
2221	1520345022637518849	Hannibalsbarka	Hannibal Hamlin 🇺🇸	405	4
2222	1520344899123482624	Nana_Kwaku_Wan	Son of Mercy	262	0
2223	1520344849521987584	luckywinxyz	yeon.🫧 free tag	52	7
2224	1520344799328423942	thvbig	ica	4271	6
2225	1520344668839444480	JokiinAj	Jokiin aja🍃🌕| Ilmu Komunikasi | MT please🥰	235	2
2226	1520344653085564928	sofiaabejo	snowpea || wdyhm cutie	316	1
2227	1520344559263576064	Oxrocketplace3	LuckyMe PancitCanton🍀	668	6
2228	1520344519752912896	123456chiL	🌽chiL — MEI 2022 BIGWIN — freetag	473	0
2229	1520344418536112128	cassalmichael	Cassal Leon	53	3
2230	1520344343600852992	DigitalProWorld	DigitalPro World Enterprises Chennai	29	1
2231	1520343996740292608	im4th3winne12	ima🌻 || Free Tag	257	1
2232	1520343958135930881	Shivamastralian	Shivam Pandey	7	0
2233	1520343928200994816	mahteshamshami	Stranger	6	0
2234	1520343736328196096	oxPgnbigwin99	Jejen pasti bigwin || freetag❤	26	0
2235	1520343403174707201	CryptOrGo	SayNoGo	12	0
2236	1520343205056815104	Official_balor	Balor	2117	3
2237	1520343187079843840	Sean27675783	Sean	6	0
2238	1520343101369643010	Miss_Bigwinm	10 MEI BIGWIN	247	0
2239	1520342972037885952	thecharusinha	charu	79	0
2240	1520342948453523457	kadkoy8	🔭🎮	162	2
2241	1520342940064772096	bigwin_Rocky	Rocky	41	0
2242	1520342904635793409	ohmyapis	apis 🦇	5062	1
2243	1520342845554511872	sayanginez	🍓 free tag	137	0
2244	1520342797316145152	HELPTIPS6	HELP TIPS	44	0
2245	1520342775635628033	News247gh	News247	7525	8
2247	1520342726989864960	Rupa_views	Rupa in Myanmar	557	1
2248	1520342623277531136	Adana9371	Adana_9371	2	0
2249	1520342485456723968	IntoTheFray89	The Grey	77	1
2250	1520342457946320896	duckiekookie9	Novi free tag✨	152	0
2251	1520342431438303232	anya3012_ak	anya kem	45	10
2252	1520342221429829632	BacchaRai	Baccha Rai	6	0
2253	1520342194216787968	mid_day	Mid Day	687085	1065
2255	1520341629198303233	amimo_achillah	A M I M O * A C H I L L A H	497	0
2256	1520341596696424448	harshal_tavhare	HARSHAL TAVHARE	4	4
2258	1520341304013692928	petersingh206	M.K. Sikh.	9029	4
2259	1520341051894288384	mgx625	AceroReborn	179	0
2260	1520341021904695296	Oxbigwinctyx	Big Win	35	0
2261	1520340925381230592	Dengjo92	Denis Baj	82	17
2262	1520340837665751041	Bertmartin2R	R_bertMartin2	9	0
2263	1520340721118887936	RafiiTamim	TAMIM_rafii	13	1
2264	1520340694984183809	0xkian	@big bird	25	0
2265	1520340680777687040	LakhanM16970870	Lakhan Mahto	1	0
2266	1520340582823915520	Hanya_OxTeHaEr	Hanya_OxTeHaEr	59	0
2267	1520340537458540544	DemetKaratas	demetkaratas	176	4
2268	1520340487449759746	annafbeswick	Anna F Beswick	3285	10
2269	1520340331627094016	GabbarSingh707	Gabbar Singh 🇮🇳🇷🇺	302	0
2270	1520340175179894784	jitipu171	jitipu	0	0
2271	1520339940894068736	whyjanak	J	18	0
2272	1520339869276721152	Sairenyll	Sare	8	0
2273	1520339723654369280	india_weekly	India Weekly	28	0
2274	1520339688552345600	mindmatters001	MINDMATTERS!	1517	46
2275	1520339456636637185	slimur	SL!M🅾	307	0
2277	1520339086627672066	hisham_kabir	Hisham Kabir	202	15
2278	1520339030721789952	Seelan92	Seelan	323	1
2279	1520338986123755520	mizansari	ميزان أنصاري🥀	41	0
2280	1520338861452251137	tinelucks	big win cutie 🍀	1201	16
2281	1520338853575471106	VitalisViVa	Vitalis	13	0
2282	1520338799561216001	shahbid123	Shahbid Tutorial	14	0
2283	1520338593050509312	y_shafayi	YOUNOS SHAFAYI	0	0
2284	1520338489363030018	thomasmwendwa64	Vincent	2014	0
2285	1520338409914441728	sunjou10	Farhan Ali	84	2
2286	1520338302922022913	Sassenach1111	❣︎𝕊𝕒𝕤𝕤𝕖𝕟𝕒𝕔𝕙❣︎	7	0
2287	1520337990496788482	Zapotus1	Zapotus	141	0
2288	1520337989473386498	xornot	xornot	372	14
2289	1520337788998144000	khan_here_	Rizwan Khan 👨‍⚕️	1854	9
2290	1520337670953594880	ahmedrahidip	Rahin Ahmed Rahi	10	0
2291	1520337515257135105	PIL1A	lιyaa☁️	844	3
2292	1520337472223576064	jscais	Jje🧚‍♀️	255	0
2293	1520337282393264128	queen_baby05	𝐐𝐮𝐞𝐞𝐧 𝐛𝐚𝐛𝐲 || 𝐟𝐫𝐞𝐞𝐭𝐚𝐠 🦋	127	0
2295	1520336905287901187	bigwinyayoryay	bigwin yay | freetag🦄	337	0
2296	1520336896328671233	birsenayk2	butterfly 🦋	1689	3
2297	1520336831614701568	thalassa2012	Martha Romero	565	7
2298	1520336821481140225	AzPatriot1249	Az Patriot ✝️ 🇺🇸♥️🇺🇸🙏💯🇺🇸	618	0
2299	1520336697690533888	rkivebigwin	Min Army 🍀🌹	295	0
2300	1520336650509123584	rhytaolive	Rhyta Olive ✨	221	0
2301	1520336326083506176	MdUsman17944888	Md Usman Gani	1	0
2302	1520336308165521413	0xpickme_cityx	Bigwin Freetag	23	0
2303	1520336271230791680	Muhamme42944634	Muhammed Safvan	0	0
2304	1520336090661814273	GregKer42536018	Greg Kerr	17	1
2305	1520335964631089152	iP2WSaga	AllEy3sOnYou	45	1
2306	1520335933790461952	Cryptofever18	Cryptofever	23	0
2307	1520335926605529090	danny_c_bo	Danny Bo	27	0
2308	1520335872062808065	K42047	Ghost raid	37	0
2309	1520335818375634944	Atharavkar101	Atharav	11	0
2310	1520335678244110336	says_mahdi	Mahad (Not a BOT🙏)	3811	1
2311	1520335619871887360	BrianClark19	Flyin_Higher	602	5
2312	1520335561286090752	Samanth16252042	Samantha	16	0
2313	1520335475168350208	jopicked	Jey' freetag	142	0
2314	1520335472777580544	UrPreciousLee	Precious Lee	55	0
2315	1520335385464688641	cressida_moon	Cressida Moon	53	0
2316	1520335350375546885	jins_lynxx	lynx⁷	294	0
2317	1520335292028178432	GlightMontero	Glight Montero	49	0
2318	1520335211170459648	wint0days	twister	152	0
2319	1520335207181783041	CDHprojects	🐕CDH projects •🚫eth • #AnimalRights🐎	97	4
2320	1520335197027196928	gray_montero	Gray Montero	49	0
2321	1520335186721853440	big_win_555	Shyam verma	96	0
2322	1520335103632699392	BiatchMocha	Mocha Biatch	52	0
2323	1520335100134584322	tistabene	Tistabene	317	3
2324	1520334997554548736	Park_Jimin_shii	Park Jimin	51	0
2325	1520334886782918656	Min09_Yoonngi	Min Yoongi	51	0
2326	1520334785868025856	Hannah7Valerie	HannahValerie	53	0
2327	1520334754062643200	RAHMATULLAUP	RAHMATULLA .UP	37	0
2328	1520334603139047427	Narrat1Animated	Animated Narration	14	0
2329	1520334596663042048	tiagompbneto	Tiago Neto	13	0
2330	1520334556758683649	3ydreamies	dyaa. sʋıʍ ɓıq ʎɐɯ 🌺	319	0
2331	1520334483920015361	Gan_dara_kye	Gandara	52	0
2332	1520334450105540608	Daisyshoow	Daisy	8	0
2333	1520334418019336193	AHebron2	ali hebron2	1	0
2334	1520334292290658306	JhamhrylMiel	Jhamhryl Miel	55	0
2335	1520334236531666944	Kingskie13	Kingskie	7	0
2336	1520334187458297856	madan_mv	Madan Vundavalli	110	1
2337	1520334184387989504	JanceeMay	Jancee May	53	0
2338	1520334152259674112	Sixtodantess	Sixto	6	0
2339	1520334118542004224	saqchimi	cindyxxx	28	0
2340	1520334067023028224	Francess_lyn	Francesslyn	51	0
2341	1520334044923260928	ShivamManiya08	Shivam Maniya	15	0
2342	1520333960626114561	John30996686	John	52	0
2343	1520333867441291264	Stella39379569	Stella	49	0
2344	1520333760130023425	Corazon96758184	Corazon	50	0
2345	1520333653380714496	Maria14104056	Maria	52	0
2346	1520333561286381570	ksj_kdd	KDD&KSJ	54	0
2347	1520333546778374144	LloydMathias	Lloyd Mathias	14205	178
2348	1520333476238532608	Tina56355092	Tina	52	0
2349	1520333401663819776	Phoebe1anne	Phoebe	8	0
2350	1520333392209870848	SalungaWebster	Webster Salunga	54	0
2351	1520333365638959104	missueq270767	Warniasih	27	0
2352	1520333302716006400	Arkin_Avianna	Arkin.sol	54	0
2353	1520333235846205440	Haskyies	Hasky	8	0
2354	1520333195807449095	greatseapenguin	Greg Loveria	26	2
2355	1520333119160684544	BuliksBuliks2	Buliks	8	0
2356	1520333064710283264	janat_syeda	Syeda Janat Bukhari	67	0
2357	1520333050424438784	Oscar_02o3	Oscar	7	0
2358	1520332951661297664	Leo03130549	Leo	13	0
2359	1520332908707270656	weiwei_naihe	Nezzz.eth	55	0
2360	1520332867984924672	saadabdali811	اعلانات العبدلي	1	0
2361	1520332840512106496	gamjet_coek	musk elon	35	0
2362	1520332816935841792	CliffordMonter	Clifford Montero	56	0
2363	1520332803887579136	gem_peanut	Abel Samuel	35	1
2364	1520332724812214272	Tylermaca1	LadDad 🇦🇺🇷🇺🇩🇪🇵🇱🇮🇪	124	2
2365	1520332389062688768	withbp4ever	Don't reroll pls	34	0
2366	1520332363427086337	Naveethahamed12	Naveeth ahamed	25	0
2367	1520332197278150657	ZackFier	Zack Fier	0	0
2369	1520332179943100416	Bigwin_Juseyo10	🏆FB tolong ya🙏Bigwin Hunter🏆Free Tag 🍀	80	0
2370	1520332169792557059	Seokjin95874970	Seokjin	58	0
2371	1520332143033196544	LamorMikee	Mikee Lamor	0	0
2372	1520332076905799680	Sam_11_antha	Samantha Lee	6	0
2373	1520332005543919617	Falcon10May	May Falcon	6	0
2374	1520331940569567232	PurpleIsland14	Borahea	60	0
2375	1520331903861428224	montefalco_kier	Kier Montefalco	0	0
2376	1520331840934281218	JanceeAgulto	Jancee Agulto	0	0
2377	1520331817345191937	Kristin83730822	Kristina	67	0
2378	1520331788820041730	earl_agulto	Earl Agulto	4	0
2379	1520331740610699264	John_Earl_	John Earl	5	0
2380	1520331725901078528	amagdi95	Bugz	9	12
2381	1520331702522216449	whooooppsiee	vairaa, pls fb ak	44	0
2382	1520331688722989056	Agulto9John	John Agulto	24	0
2383	1520331630657028096	paul_agulto	Paul Agulto	3	0
2384	1520331586327228417	PureAfricanVibe	PureAfricanVibe	37	5
2385	1520331565725011968	1109_John_Paul	John Paul	0	0
2386	1520331469087944704	KurtMon35899015	Kurt Montefalco	0	0
2387	1520331383864020994	PeaceNLoveNFT	Peace and Love NFT	1135	0
2388	1520331251454214144	syakhbin1	BIGWIN KAPAN NIH	151	25
2389	1520331220768284675	HUGOCHOW98	Hugo	8	0
2390	1520331066233724928	caramelilcious	솔-A🎗	90	2
2391	1520331037665947650	MdMoncher	Md Moncher Ali	1	0
2392	1520330974936002560	FarooqAhm	Farooq Ahmed	169	14
2393	1520330965788225537	ReidJ30	James Montefalco	45	0
2394	1520330945814958080	YTA_School	yogesh technical analysis	1529	17
2395	1520330866001530881	0xywin_wangi	Nico Robin_{free_tag_bestie}	289	0
2396	1520330833055608833	lavwins24	ballerina | ♡	146	2
2397	1520330761064583168	Ares_ezi	Ares	10	0
2398	1520330760544157696	sphyrnid420	sphyrnid	0	0
2399	1520330704445636608	pjntsy27	bretman	24	0
2400	1520330666872692736	JewelDy5	Jewel Dy	46	0
2401	1520330630592360450	vishnuganesha2	cryptoprenuer	10	0
2402	1520330583892627456	dewibigwin_1120	dewi_keberuntungan👸	72	0
2403	1520330578176122880	Ziahziah0510	Ziah	29	8
2404	1520330350626762753	sanjayvishwkar	Sanjay Sharma	536	0
2405	1520330332125503488	HOAction	H.O.B. Bamgbade	3417	9
2407	1520330127577518081	GoochGreat	Gooch The Great	41	0
2408	1520330026679427072	GuardiaKurt	Kurt Guardia	14	2
2409	1520330010598547457	MohamedSalem_G	Mohammed IBn Salem ‏	680	2
2410	1520329806583377921	Future98765	cryptofacto	245	4
2411	1520329728544374785	ChiefYu_calls	Chiefyu	405	1
2412	1520329706133983232	Byredmin	Zaloğlu☝️	90	4
2413	1520329643265564672	freelanceKevin	Kevin	34	0
2414	1520329521974898689	sajiee_jie	🧚🏻‍♀️	92	0
2415	1520329387530330113	ULapeh	Kricia	3	0
2416	1520329358451396608	saitamadan	𝙎𝙖𝙞𝙩𝙖𝙢𝙖 𝘿𝙖𝙣	432	16
2418	1520328825225154565	SatishShekar	Satish Shekar	2427	6
2419	1520328527953997824	everythingword1	everything word	144	0
2420	1520328405757349888	xnsaxn	Ila	222	0
2421	1520328236311642114	ejax_ovi	Ejax Ovi	2	0
2422	1520328228854185984	kuching_win19	SenaPoo	78	0
2423	1520328089464864770	cruyffbeefy	Keith Handoll	8	0
2424	1520327998628450304	volumeshockers	Ha₹$h£₺ Kab₹a	233	3
2425	1520327953372037120	MohamedJazath	Mohamed jazath	83	0
2426	1520327731447472129	ShriShashi22	Shashi Singh ( Bihar Wale )🇮🇳	251	0
2427	1520327647263588354	MDG27452108	Manisha Chaturvedi	1	0
2428	1520327436323278849	Zakir401Hossain	Zakir401Hossain	6	0
2429	1520327270040285186	Mr_SonGoku	SonGoku	694	5
2430	1520327227665264640	JoyOluwaseun001	Joy Oluwaseun	28	0
2431	1520327141229010945	BwatchPlatform	Bwatch Platform Official	2102	1
2432	1520326708901167104	Nad7780268113	Nad77	9	0
2433	1520326688147914752	pepibigwin	hannah pangilinan 🤍☁️	679	13
2434	1520326548179406850	Mohammad170018	Mohammad Ibrahim	5	0
2435	1520326541498265602	bigwin_2000USD	nana🍒free tag୧⍤⃝ 🎉	51	0
2436	1520326531046084608	DeLtaWin88	Adira_Kalv	4920	5
2437	1520326483956613120	eckozone_	Ɛƙσ Ƶσɳҽ	273	6
2438	1520326303509258240	meowssufecityx	CryptoMeow 🌟	1106	5
2439	1520326289214689280	luckymaywin_30	☘️🌟🏆BIGWINNER28🏆🌟☘️ followback	84	0
2440	1520326132087853058	droidgamed	droidgamed	1	0
2441	1520325993973665792	kayleig_104	Kayleigh	22	0
2442	1520325864051077120	skiesluck	kylA ✮	338	6
2443	1520325614301237248	onetiger__	Chameleon Black	3	0
2444	1520325569250197506	PreashRoy1	Preash Roy	1	0
2445	1520325539046772736	graevlydigs	Raw Sewage Republicans	65	2
2446	1520325461322375168	indstartupnews	Indian Startup News	1215	21
2447	1520325318552170496	tungenggBigwins	Lebaran semoga bigwin | 🍀 freetag euy 🍀 |	118	1
2448	1520325313561260032	AnshPan37832223	Ansh Pandey🇮🇳	6	0
2449	1520325301934432256	mubash_x3	™عMubashar ع مبشر™	957	0
2451	1520324687120662528	53n_54sional	Jelita🍒❤🦄	64	0
2452	1520324678589444096	ajay34316545	Luttapi	28	2
2453	1520324600823152640	parkjmfika__	fik 🍀🌻	5578	5
2454	1520324590395924485	Goddess4Crypto6	Crypto Goddess	26	0
2455	1520324337244512256	meeidoz	دعاية و اعلان	14	0
2456	1520324252385542146	PragneshMehta4	Pragnesh	207	6
2457	1520324236685897728	al_fahim1	Fuad Al Fahim	4	0
2458	1520324174723489792	suspendedmulu	agatha freetag sepuasnya🍒	27	0
2459	1520324099913957376	bouzoukas	Bouzoukas	1473	0
2460	1520324062001909761	Byunbaekta_hyun	Tata‘ㅅ’	1569	12
2461	1520323885161652225	GrandfatherNFT	Grandfather NFT	9	0
2462	1520323813652967424	0xShir00	Shiroo: big win comes true🕊️	24	0
2463	1520323734611296256	Beauciel_sh97	Kanayaarsleen 🍀🍒🦄	13	0
2465	1520323357027102720	eicrsohn	FREE •᷄ɞ•᷅ ᴄᴜᴜᴜ •᷄ɞ•᷅ TAG	3500	6
2466	1520323330934718464	GulshanMWankar	Gulshan	1454	17
2467	1520323283840868352	fares_far_away	fares far away 🇧🇷	126	0
2468	1520323148029300736	retweets_nft	NFT Retweet	5668	12
2469	1520322960023822336	CayForWater	Cay🇿🇦💧Water is Life	725	5
2470	1520322935894188032	daseey	🍀⨾ 우리경수♡ • freetag	440	11
2471	1520322743157157889	maauwwin	viiഒ .freetag	1619	5
2472	1520322578883039233	ilovemolen	molen	158	0
2473	1520322557039104000	Pickmenavakai	Kela	15	0
2474	1520322531781005313	Save_Delete	SaveDelete	4610	531
2475	1520322474193620992	nitl_app	News In Three Lines	817	9
2476	1520322398087749632	metayann	Tayan	122	3
2477	1520322378743840768	imaditya048	Aditya🚀	68	0
2478	1520322377762340864	mohd920508	DRx. Asalam Ansari	1108	2
2479	1520322139114639361	RedWerewolf_FL	⛤🦊𝕃𝕠𝕣𝕕 ℝ𝕖𝕕 - 𝕎𝕖𝕣𝕖𝕨𝕠𝕝𝕗 𝕠𝕗 𝔽𝕃 🐺⛧	332	2
2480	1520322046273933314	txt_bigwin	Mei penuh berkah 🍃	297	0
2481	1520322042993999872	dibyojyoti01	The Legend	5	0
2482	1520321969266200577	Adalricwins	🍒🦄Adalric🍒🦄	33	0
2483	1520321840186466305	ndharst	indah | bigwin✨	153	2
2484	1520321830875111424	AwazThevoice	Awaz-The Voice	1880	3
2485	1520321820377100288	yessbigwincityx	hi tolong follback ya 🫶🏻	85	0
2486	1520321523084840960	jenuswin22	meiselaluwin	29	0
2487	1520321514662350848	raifiorrela	Yen ✨	402	9
2489	1520321360576512000	5kbucks	g r e y	652	3
2490	1520321295866494977	FlatHuman2	FlatHooman🗼	43	0
2491	1520321205735022593	SKJ_Winner	Ramadhan Insya Allah Winner	24	0
2492	1520321012914868224	MudasirWahid9	Mudasir Wahid	1952	0
2493	1520320990563028992	AfridiA30186576	Afridi Ali	22	10
2494	1520320973383532544	Kaneki_touka__	Kōun'na	659	7
2495	1520320864079818752	Mahrab_Baloch	Mahrab Khan	541	0
2496	1520320730482855936	arifa_tooba	Arifa Tooba	15	0
2497	1520320673347944448	BKrede	Brigitte Krede 🇫🇷 ⚽️🌟🌟	1619	16
2498	1520320643472007170	ModouBaldeh4	TheTruthShallLast🙏🏿	476	0
2499	1520320626866728961	Ch1nges	Philip Meier	499	127
2500	1520320423560466434	BenteSparby	Bente Sparby	776	7
2501	1520320398541266944	yuvaoncrypto	Yuva ON Crypto	12	3
2502	1520320353251209216	RAJATRAJPUSHKAR	RAJAT RAJ PUSHKAR	5	0
2503	1520320178969579520	SoothinLight	SoothingLight	0	0
2504	1520319994042720256	pacelli_dr	Dr.Pacelli	1157	0
2505	1520319987462078464	propc2020	Dushyant	38	0
2506	1520319883996975105	QueenQuwin	QueenQuwin	61	0
2507	1520319870705057792	Nadirbalochs	Nadir Bal⚽ch 🕊	5666	3
2508	1520319753453436929	imaakimNFT	PIXELKIM	5051	17
2509	1520319377643646976	manix1980	Enoch777	37	1
2510	1520319315756605440	Metablossoms	Metablossoms	46	0
2511	1520319089918431233	iamwinterwin	트-WINter 💎 | (busy📚🧪)	307	11
